Instance,NoGenSM,NoSM,NoPubSM,NoProSM,NoPriSM,NoDefSM,NoGenM,NoM,NoPubM,NoProM,NoPriM,NoDefM,NoAM,NoPubAM,NoProAM,NoDefAM,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,sumcc,maxcc,mincc,avgcc,S1_LOCAL_VAR_NOT_ASSIGNED,S1_LOCAL_VAR_NOT_USED,S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,S4_Field_NOT_USED,S4_Field_NOT_ASSIGNED,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,S6_METHOD_THROWS_EXCEPTION,S7_OBJECT_USED_IN_ASSIGNMENT,S8_PRIMITIVE_USED_IN_ASSIGNMENT,S9_METHOD_CALL_WITH_NORMAL_GUARD,S10_METHOD_CALL_WITH_NULL_GUARD,S11_FAULTY_CLASS_EXCEPTION_TYPE,S12_METHOD_CALL_WITH_TRY_CATCH,S15_HAS_OBJECTIVE_METHOD_CALL,S16_HAS_Invocations_Prone_Exception,S18_In_Synchronized_Method,LE1_EXISTS_RELATED_BOOLEAN_EXPRESSION,LE2_IS_BOOLEAN_METHOD_PARAM_TYPE_VAR,LE3_IS_COMPATIBLE_VAR_NOT_INCLUDED,LE4_EXISTS_LOCAL_UNUSED_VARIABLES,LE5_COMPLEX_REFERENCE,LE6_HAS_NEGATION,LE7_SIMPLE_VAR_OR_METHOD_IN_LOGIC,LE8_SCOPE_VAR_USED_OTHER_BOOLEXPER,LE9_NORMAL_CHECK,LE9_NULL_CHECK,LE9_MIX_CHECK,LE9_EQUAL_NOTEQUAL_NULL_CHECK,LE10_ATOMIC_EXPRESSION_SAME_INVOCATION_TARGET,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_LEFT,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_RIGHT,LE10_ATOMIC_EXPRESSION_MULTIPLE_VAR_AS_BOOLEAN,LE10_ATOMIC_EXPRESSION_USED_IN_INVOCATION_COMPARISION_VARIABLE,LE10_CONTAINS_ALL_INVOCATION_COMPARISION_VARIABLE,V1_IS_TYPE_COMPATIBLE_METHOD_CALL_PARAM_RETURN,V2_HAS_VAR_SIM_NAME_COMP_TYPE,V2_HAS_VAR_SIM_NAME,V3_HAS_CONSTANT,V4B_USED_MULTIPLE_AS_PARAMETER,V4_FIRST_TIME_USED_AS_PARAMETER,V5_HAS_VAR_IN_TRANSFORMATION,V6_IS_METHOD_RETURN_TYPE_VAR,V16_IS_METHOD_PARAMETER_TYPE_VAR,V8_VAR_PRIMITIVE,V8_VAR_OBJECT,V9_VAR_TYPE_Similar_Literal,V10_VAR_TYPE_Similar_VAR,V11_VAR_COMPATIBLE_TYPE_IN_CONDITION,V12_VAR_Invocation_VAR_REPLACE_BY_VAR,V13_VAR_Invocation_VAR_REPLACE_BY_INVOCATION,V14_VAR_INSTANCE_OF_CLASS,V15_VAR_LAST_THREE_SAME_TYPE_LOC,V17_VAR_IS_ENUMERATION,V18_Has_Method_Similar_In_Name,V19_With_Special_Name,V1_LOCAL_VAR_NOT_USED,V1_LOCAL_VAR_NOT_ASSIGNED,V2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,V2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,V4_Field_NOT_USED,V4_Field_NOT_ASSIGNED,V7_OBJECT_USED_IN_ASSIGNMENT,V8_PRIMITIVE_USED_IN_ASSIGNMENT,M1_OVERLOADED_METHOD,M2_SIMILAR_METHOD_WITH_SAME_RETURN,M3_ANOTHER_METHOD_WITH_PARAMETER_RETURN_COMP,M4_PARAMETER_RETURN_COMPABILITY,M5_MI_WITH_COMPATIBLE_VAR_TYPE,M6_INV_Invocation_INV_REPLACE_BY_VAR,M7_INV_Invocation_INV_REPLACE_BY_INV,M8_RETURN_PRIMITIVE,M9_RETURN_OBJECTIVE,M10_WRAPTTED_IN_OTHER_CALLS,M11_Satrt_With_Get,M12_Has_Var_Similar_In_Name,M13_Argument_Has_Primitive,M1_LOCAL_VAR_NOT_USED,M1_LOCAL_VAR_NOT_ASSIGNED,M2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,M5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,M2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,M5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,M4_Field_NOT_USED,M4_Field_NOT_ASSIGNED,M7_OBJECT_USED_IN_ASSIGNMENT,M8_PRIMITIVE_USED_IN_ASSIGNMENT,M9_METHOD_CALL_WITH_NORMAL_GUARD,M10_METHOD_CALL_WITH_NULL_GUARD,M12_METHOD_CALL_WITH_TRY_CATCH,C1_SAME_TYPE_CONSTANT,C2_SAME_TYPE_CONSTANT_VAR,C2_SAME_TYPE_VAR,C3_TYPEACCESS_ACTUAL_VAR,C4_SIMILAR_TYPEACCESS_ACTUAL_VAR,C5_USES_ENUMERATION,CON1_OVERLOADED_CONSTRUCTOR,CON2_SIMILAR_CONSTRUCTOR,CON3_WRAPTTED_IN_OTHER_CALLS,CON4_Return_Primitive,CON5_Of_Class,CON6_Argument_Has_Primitive,CON9_METHOD_CALL_WITH_NORMAL_GUARD,CON10_METHOD_CALL_WITH_NULL_GUARD,CON12_METHOD_CALL_WITH_TRY_CATCH,E1_LOCAL_VAR_NOT_USED,E1_LOCAL_VAR_NOT_ASSIGNED,E2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,E5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,E2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,E5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,E4_Field_NOT_USED,E4_Field_NOT_ASSIGNED,E7_OBJECT_USED_IN_ASSIGNMENT,E8_PRIMITIVE_USED_IN_ASSIGNMENT,E9_METHOD_CALL_WITH_NORMAL_GUARD,E10_METHOD_CALL_WITH_NULL_GUARD,E1_RETURN_PRIMITIVE,E2_COMPATIBLE_INVOCATION_PAREMETER_RETURN,E3_COMPATIBLE_INVOCATION_PAREMETER,O1_IS_LOGICAL,O1_IS_BIT,O1_IS_COMPARE,O1_IS_SHIFT,O1_IS_MATH,O1_IS_OTHERS,O2_LOGICAL_CONTAIN_NOT,O3_CONTAIN_NULL,O3_CONTAIN_01,O4_COMPARE_IN_CONDITION,O5_IS_MATH_ROOT,Label
Defects4J,0.035714286,11.28571429,10.39285714,0,0.654761905,0.238095238,0.404761905,9.642857143,8.047619048,1.273809524,0.297619048,0.023809524,0.166666667,0.142857143,0.023809524,0,21.27807487,2.128342246,0.085561497,4.406417112,47.12299465,499.802139,1.545454545,2.935828877,19.16042781,1.22760218,891.8449198,0.506826921,0.518716578,0.464617473,0.502043233,0.304812834,0.406417112,34.62311348,44.10695187,5.92513369,2.058823529,1.746747814,4,7,51,36,1,7,13,4,10,10,12,11,3,0,0,13,0,0,38,27,4,19,38,0,5,38,5,0,0,0,0,2,0,0,0,0,49,17,30,19,0,25,17,71,72,46,46,43,61,19,11,4,0,9,0,24,12,7,4,51,13,36,4,1,7,10,12,11,9,22,3,27,0,0,28,9,14,13,3,14,3,1,18,1,14,1,0,1,3,0,10,2,0,23,3,17,0,0,0,0,0,0,3,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,100,0,94,49,78,96,94,31,94,unrepaired
Defects4J,0,11.49367089,10.49367089,0,0.734177215,0.265822785,0.405063291,9.886075949,8.240506329,1.329113924,0.303797468,0.012658228,0.164556962,0.139240506,0.025316456,0,22.20786517,2.151685393,0.08988764,5.775280899,49.13483146,489.5842697,1.561797753,4.280898876,19.75280899,1.232723242,907.2134831,0.504608,0.54494382,0.472222753,0.433658076,0.460674157,0.719101124,33.06595614,45.45505618,6.101123596,2.112359551,1.733996803,3,7,49,42,1,9,12,2,7,10,6,11,3,0,2,15,0,0,32,26,5,14,32,0,3,30,3,0,0,0,0,1,0,0,0,0,58,16,30,17,0,32,16,75,77,52,36,44,66,17,13,4,0,8,0,29,8,7,3,49,12,42,2,1,9,10,6,15,15,25,7,32,0,0,38,9,17,9,14,21,2,1,16,1,15,1,0,1,2,0,9,2,2,19,4,12,0,0,0,1,1,0,4,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,98,0,92,43,69,94,92,29,92,unrepaired
Defects4J,0,11.41772152,10.43037975,0,0.721518987,0.265822785,0.405063291,9.886075949,8.240506329,1.329113924,0.303797468,0.012658228,0.164556962,0.139240506,0.025316456,0,22.13483146,2.151685393,0.08988764,5.764044944,48.97191011,483.1910112,1.54494382,4.286516854,19.68539326,1.232697436,903.1797753,0.504608,0.54494382,0.472462213,0.43064604,0.460674157,0.719101124,32.94510475,45.26404494,6.08988764,2.112359551,1.734236644,3,7,52,43,1,10,11,3,6,10,7,11,2,0,2,15,0,0,35,29,6,15,35,0,3,32,3,0,0,0,0,1,0,0,0,0,58,16,29,17,0,33,17,77,79,53,37,46,66,16,13,4,0,8,0,30,10,7,3,52,11,43,3,1,10,10,7,15,15,25,7,32,0,0,39,9,17,9,14,22,2,1,16,1,15,1,0,2,2,0,9,2,2,18,4,12,0,0,0,1,1,0,4,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,100,0,94,45,72,96,94,31,94,repaired
Defects4J,0.069444444,10.77777778,9.861111111,0.069444444,0.625,0.222222222,0,12.56944444,10.84722222,1.472222222,0.236111111,0.013888889,0.263888889,0.263888889,0,0,20.1173913,2.413043478,0.243478261,6.826086957,44.98695652,384.9,2.043478261,4.834782609,17.2826087,1.033483206,740.2521739,0.318813437,0.630434783,0.573297685,0.350810401,0.626086957,1.939130435,27.66282057,41.86956522,6.243478261,1.004347826,1.769413413,1,0,6,0,0,0,1,0,13,0,3,1,0,0,3,2,0,0,8,3,0,8,9,0,0,10,0,0,0,0,0,0,0,0,0,0,8,1,8,0,0,4,1,17,17,15,2,14,1,1,0,0,0,1,0,1,0,0,1,6,1,0,0,0,0,0,3,4,4,4,1,3,0,0,8,0,3,0,2,5,0,0,2,0,0,0,0,0,0,0,1,0,3,9,0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,19,0,9,19,unrepaired
Defects4J,0.069444444,10.625,9.736111111,0.069444444,0.597222222,0.222222222,0,12.54166667,10.81944444,1.472222222,0.236111111,0.013888889,0.263888889,0.263888889,0,0,20.05676856,2.410480349,0.244541485,6.812227074,44.89519651,379.3842795,2.043668122,4.820960699,17.23144105,1.033210745,738.790393,0.316226118,0.633187773,0.572112659,0.350858938,0.624454148,1.938864629,27.68652622,41.72052402,6.248908297,1.004366812,1.771685109,0,3,22,9,2,2,10,0,0,4,0,0,0,0,0,7,0,0,11,6,5,0,11,0,2,10,3,0,0,0,0,2,0,0,0,0,10,0,2,9,0,5,4,28,28,25,6,17,22,0,4,1,0,3,0,4,0,3,0,22,10,9,0,2,2,4,0,2,4,7,3,11,0,0,10,3,2,3,0,5,2,0,2,0,2,0,1,2,2,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29,0,0,15,15,9,29,repaired
Defects4J,0.069444444,10.625,9.736111111,0.069444444,0.597222222,0.222222222,0,12.54166667,10.81944444,1.472222222,0.236111111,0.013888889,0.263888889,0.263888889,0,0,20.05676856,2.410480349,0.244541485,6.812227074,44.89519651,379.3842795,2.043668122,4.820960699,17.23144105,1.033210745,738.790393,0.316226118,0.633187773,0.572112659,0.350858938,0.624454148,1.938864629,27.68652622,41.72052402,6.248908297,1.004366812,1.771685109,0,3,22,9,2,2,10,0,0,4,0,0,0,0,0,7,0,0,11,6,5,0,11,0,2,10,3,0,0,0,0,2,0,0,0,0,10,0,2,9,0,5,4,28,28,25,6,17,22,0,4,1,0,3,0,4,0,3,0,22,10,9,0,2,2,4,0,2,4,7,3,11,0,0,10,3,2,3,0,5,2,0,2,0,2,0,1,2,2,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29,0,0,15,15,9,29,repaired
Defects4J,0.069444444,10.625,9.736111111,0.069444444,0.597222222,0.222222222,0,12.54166667,10.81944444,1.472222222,0.236111111,0.013888889,0.263888889,0.263888889,0,0,20.05676856,2.410480349,0.244541485,6.812227074,44.89519651,379.3842795,2.043668122,4.820960699,17.23144105,1.033210745,738.790393,0.316226118,0.633187773,0.572112659,0.350858938,0.624454148,1.938864629,27.68652622,41.72052402,6.248908297,1.004366812,1.771685109,0,3,22,9,2,2,10,0,0,4,0,0,0,0,0,7,0,0,11,6,5,0,11,0,2,10,3,0,0,0,0,2,0,0,0,0,10,0,2,9,0,5,4,28,28,25,6,17,22,0,4,1,0,3,0,4,0,3,0,22,10,9,0,2,2,4,0,2,4,7,3,11,0,0,10,3,2,3,0,5,2,0,2,0,2,0,1,2,2,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29,0,0,15,15,9,29,repaired
Defects4J,0.069444444,10.54166667,9.638888889,0.069444444,0.597222222,0.236111111,0,12.20833333,10.51388889,1.458333333,0.194444444,0.041666667,0.263888889,0.263888889,0,0,19.74672489,2.401746725,0.244541485,6.759825328,44.34497817,358.9039301,2.043668122,4.777292576,16.930131,1.034000331,721.5502183,0.314009121,0.633187773,0.56874735,0.351117066,0.620087336,1.934497817,27.72566204,41.24017467,6.270742358,1.004366812,1.773040903,1,8,73,41,2,8,26,0,0,9,16,15,4,0,0,15,0,0,28,16,11,21,29,0,0,34,1,0,0,0,0,0,0,0,0,0,73,22,38,20,0,38,25,84,88,63,39,65,84,11,21,1,0,32,0,19,13,8,1,73,26,41,0,2,8,9,16,7,17,28,19,39,0,0,38,10,4,18,2,31,4,1,22,0,14,0,1,2,4,2,15,4,0,31,0,25,0,0,0,1,0,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,101,0,94,86,0,94,94,25,94,repaired
Defects4J,0.069444444,10.54166667,9.638888889,0.069444444,0.597222222,0.236111111,0,12.20833333,10.51388889,1.458333333,0.194444444,0.041666667,0.263888889,0.263888889,0,0,19.74672489,2.401746725,0.244541485,6.759825328,44.34497817,358.9039301,2.043668122,4.777292576,16.930131,1.034000331,721.5502183,0.314009121,0.633187773,0.56874735,0.351117066,0.620087336,1.934497817,27.72566204,41.24017467,6.270742358,1.004366812,1.773040903,1,8,73,41,2,8,26,0,0,9,16,15,4,0,0,15,0,0,28,16,11,21,29,0,0,34,1,0,0,0,0,0,0,0,0,0,73,22,38,20,0,38,25,84,88,63,39,65,84,11,21,1,0,32,0,19,13,8,1,73,26,41,0,2,8,9,16,7,17,28,19,39,0,0,38,10,4,18,2,31,4,1,22,0,14,0,1,2,4,2,15,4,0,31,0,25,0,0,0,1,0,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,101,0,94,86,0,94,94,25,94,repaired
Defects4J,0.069444444,10.54166667,9.638888889,0.069444444,0.597222222,0.236111111,0,12.20833333,10.51388889,1.458333333,0.194444444,0.041666667,0.263888889,0.263888889,0,0,19.74672489,2.401746725,0.244541485,6.759825328,44.34497817,358.9039301,2.043668122,4.777292576,16.930131,1.034000331,721.5502183,0.314009121,0.633187773,0.56874735,0.351117066,0.620087336,1.934497817,27.72566204,41.24017467,6.270742358,1.004366812,1.773040903,1,8,73,41,2,8,26,0,0,9,16,15,4,0,0,15,0,0,28,16,11,21,29,0,0,34,1,0,0,0,0,0,0,0,0,0,73,22,38,20,0,38,25,84,88,63,39,65,84,11,21,1,0,32,0,19,13,8,1,73,26,41,0,2,8,9,16,7,17,28,19,39,0,0,38,10,4,18,2,31,4,1,22,0,14,0,1,2,4,2,15,4,0,31,0,25,0,0,0,1,0,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,101,0,94,86,0,94,94,25,94,repaired
Defects4J,0.069444444,10.38888889,9.555555556,0.069444444,0.583333333,0.180555556,0,12.19444444,10.51388889,1.458333333,0.180555556,0.041666667,0.263888889,0.263888889,0,0,19.66812227,2.401746725,0.244541485,6.737991266,44.10917031,354.6113537,2.03930131,4.759825328,16.88209607,1.032508502,718.3668122,0.314207612,0.633187773,0.568953374,0.351171691,0.620087336,1.930131004,27.69549736,41.09606987,6.270742358,1.004366812,1.773247927,0,8,23,22,2,9,0,0,0,10,1,3,3,0,2,13,0,0,15,14,0,5,16,0,3,17,1,0,3,0,0,2,0,0,0,0,25,5,7,1,0,10,6,31,29,19,19,10,19,1,4,2,0,7,0,17,3,8,0,23,0,22,0,2,9,10,1,2,12,15,6,15,0,0,9,11,5,8,2,8,2,0,9,0,9,0,1,7,2,0,3,3,2,5,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,38,0,38,0,0,38,15,12,38,unrepaired
Defects4J,0.066666667,11.22666667,10.22666667,0.066666667,0.72,0.213333333,0,12.29333333,10.52,1.413333333,0.346666667,0.013333333,0.266666667,0.266666667,0,0,20.49152542,2.411016949,0.237288136,6.699152542,45.92372881,398.5254237,2,4.758474576,17.6059322,1.040488588,757.3305085,0.32597252,0.61440678,0.570897377,0.355528538,0.622881356,1.927966102,27.94078548,42.61440678,6.25,1.004237288,1.76722976,1,0,12,8,0,0,1,0,11,0,3,0,0,0,2,2,0,0,8,3,4,8,9,0,0,10,0,0,0,0,0,0,0,0,0,0,7,1,8,0,0,3,1,16,16,14,2,13,11,1,0,0,0,1,0,1,0,0,1,12,1,8,0,0,0,0,3,3,3,4,1,4,0,0,7,0,3,0,2,4,0,0,5,0,4,0,0,0,0,0,0,0,2,7,1,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16,0,0,16,16,9,16,repaired
Defects4J,0,10.97560976,10.03658537,0,0.682926829,0.256097561,0.37804878,10.26829268,8.780487805,1.219512195,0.256097561,0.012195122,0.182926829,0.170731707,0.012195122,0,21.94505495,2.225274725,0.126373626,5.813186813,48.1043956,465.5549451,1.587912088,4.28021978,19.58791209,1.275129671,893.7967033,0.470816861,0.489010989,0.498705707,0.416511252,0.521978022,1.126373626,33.38843253,45.15384615,6.126373626,2.087912088,1.731715182,0,1,14,14,0,0,4,0,0,1,2,2,2,0,0,4,0,0,8,8,1,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,18,0,4,6,0,6,3,18,18,14,4,14,12,0,0,0,0,2,0,5,0,1,0,14,4,14,0,0,0,1,2,3,5,9,1,6,0,2,9,0,5,2,1,6,0,0,6,1,7,0,0,0,0,0,2,2,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,18,0,18,18,18,7,18,unrepaired
Defects4J,0.072289157,9.819277108,8.975903614,0.060240964,0.590361446,0.192771084,0,11.36144578,9.674698795,1.409638554,0.265060241,0.012048193,0.265060241,0.253012048,0.012048193,0,19.53036437,2.449392713,0.263157895,6.655870445,44.11740891,369.417004,2.020242915,4.692307692,16.70040486,1.041793648,715.4048583,0.342461821,0.591093117,0.583832623,0.35662236,0.672064777,1.923076923,27.63921564,40.51012146,6.170040486,1.004048583,1.787121725,0,1,4,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6,6,0,3,6,0,1,5,0,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1,0,4,4,3,5,3,5,1,0,0,0,1,0,3,0,1,0,4,0,3,0,0,0,1,0,0,1,3,0,3,0,0,2,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,9,9,9,0,4,0,unrepaired
Defects4J,0.043010753,10.76344086,9.623655914,0,0.806451613,0.333333333,0.408602151,8.956989247,7.451612903,1.161290323,0.311827957,0.032258065,0.193548387,0.150537634,0.043010753,0,20.19323671,2.057971014,0.096618357,4.676328502,45.41062802,470.410628,1.628019324,3.125603865,18.05797101,1.25601149,845.468599,0.490381666,0.47826087,0.434901675,0.529467126,0.289855072,0.376811594,33.64146876,41.97101449,5.642512077,1.956521739,1.694963833,4,8,47,34,1,7,13,4,3,11,10,10,2,0,0,16,0,0,34,27,4,12,34,0,5,36,6,0,0,0,0,2,0,0,0,0,57,17,31,16,0,30,19,77,78,45,42,43,54,14,14,4,0,11,0,24,7,8,4,47,13,34,4,1,7,11,10,9,10,25,6,30,2,1,32,11,16,15,5,15,3,1,18,2,14,1,0,1,3,0,9,2,0,28,4,16,0,0,0,0,0,0,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,96,0,89,55,84,90,89,31,89,unrepaired
Defects4J,0.043010753,10.79569892,9.655913978,0,0.806451613,0.333333333,0.408602151,8.956989247,7.451612903,1.161290323,0.311827957,0.032258065,0.193548387,0.150537634,0.043010753,0,20.22222222,2.057971014,0.096618357,4.68115942,45.49275362,470.8937198,1.628019324,3.130434783,18.08695652,1.256093449,848.1352657,0.490381666,0.47826087,0.434786636,0.529186702,0.289855072,0.376811594,33.73108356,42.0531401,5.671497585,1.956521739,1.696315263,4,10,51,40,0,6,10,1,1,12,11,9,2,0,1,15,0,0,33,29,3,15,33,1,4,36,5,0,0,0,0,1,0,0,0,0,56,15,27,13,0,27,19,74,76,46,38,40,53,11,11,3,0,9,0,25,7,10,4,51,10,40,1,0,6,12,11,7,6,25,5,31,2,1,34,11,21,12,7,12,4,1,20,1,17,0,0,0,4,1,8,2,1,21,3,10,0,0,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,100,0,93,50,93,94,93,30,93,unrepaired
Defects4J,0.055555556,10.51851852,9.472222222,0,0.694444444,0.351851852,0.398148148,8.583333333,7.157407407,1.018518519,0.333333333,0.074074074,0.398148148,0.351851852,0.046296296,0,20.39669421,1.272727273,0.128099174,4.851239669,45.33884298,500.5206612,1.70661157,3.227272727,18.34297521,1.290691932,930.9504132,0.47103924,0.739669421,0.123101506,0.61361318,0.239669421,0.450413223,35.07510699,40.88016529,5.334710744,1.818181818,1.616061588,2,13,39,31,1,5,15,0,1,12,9,6,0,0,1,15,0,0,37,17,5,20,38,1,1,39,1,0,0,0,0,1,0,0,0,0,52,13,25,11,0,20,22,82,83,59,37,52,58,15,3,0,0,10,0,27,22,13,2,39,15,31,0,1,5,12,9,10,13,20,4,25,0,0,24,10,17,10,5,14,8,2,12,1,12,0,1,2,6,0,6,0,1,30,17,21,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,98,0,89,68,73,85,77,27,89,unrepaired
Defects4J,0.04040404,10.50505051,9.414141414,0,0.727272727,0.363636364,0.414141414,8.747474747,7.323232323,1.080808081,0.303030303,0.04040404,0.232323232,0.181818182,0.050505051,0,20.10714286,1.816964286,0.116071429,4.830357143,45.05803571,486.7678571,1.683035714,3.227678571,18.10267857,1.284854042,867.1160714,0.474184781,0.78125,0.342677843,0.567858551,0.263392857,0.433035714,34.84995524,40.80803571,5.428571429,1.883928571,1.641047984,2,7,30,24,1,4,12,0,2,10,9,7,3,0,1,9,0,0,37,21,2,20,37,0,3,38,1,0,2,0,0,1,0,0,0,0,32,15,17,10,0,13,22,65,65,44,34,39,49,10,5,2,0,13,0,27,22,7,2,30,12,24,0,1,4,10,9,11,10,16,2,20,0,0,17,10,11,8,4,9,3,0,9,0,7,0,1,3,5,0,6,2,1,30,2,17,0,0,0,1,0,3,3,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,80,0,69,57,44,70,69,23,69,unrepaired
Defects4J,0.055555556,10.51851852,9.462962963,0,0.694444444,0.361111111,0.398148148,8.611111111,7.148148148,1.018518519,0.342592593,0.101851852,0.398148148,0.351851852,0.046296296,0,20.41322314,1.272727273,0.128099174,4.851239669,45.3553719,500.9834711,1.70661157,3.227272727,18.33884298,1.290003226,931.5206612,0.47103924,0.739669421,0.123101506,0.613550115,0.239669421,0.450413223,35.07493513,40.88842975,5.334710744,1.818181818,1.614099234,5,14,36,34,1,4,15,0,1,13,9,7,1,0,1,13,0,0,36,16,4,22,38,1,1,38,1,0,0,0,0,1,0,0,0,0,52,14,26,11,0,20,23,84,85,59,37,52,58,16,3,1,0,10,0,26,19,14,5,36,15,34,0,1,4,13,9,11,13,18,4,25,0,0,26,9,16,9,5,14,8,3,12,1,13,0,1,2,6,0,6,0,1,33,17,24,0,0,0,1,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,98,0,95,64,76,92,84,26,95,unrepaired
Defects4J,0.056603774,9.867924528,8.830188679,0,0.698113208,0.339622642,0.396226415,8.622641509,7.216981132,1.028301887,0.311320755,0.066037736,0.405660377,0.358490566,0.047169811,0,19.63445378,1.768907563,0.12605042,4.886554622,44.24789916,460.987395,1.714285714,3.256302521,17.61344538,1.290558137,831.3277311,0.471374319,0.743697479,0.329105421,0.568605952,0.273109244,0.487394958,33.73924727,39.3487395,5.302521008,1.831932773,1.611421961,0,9,34,26,1,6,16,0,6,11,12,10,2,0,1,14,0,0,38,17,6,20,39,1,2,38,2,0,0,0,0,2,0,0,0,0,46,12,24,10,0,21,22,83,83,60,36,54,57,14,3,2,0,12,0,27,24,9,0,34,16,26,0,1,6,11,12,11,10,17,4,26,0,0,26,10,16,7,6,17,5,0,12,2,11,0,1,3,6,1,9,1,1,34,9,22,0,0,0,2,0,2,2,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,98,0,83,72,57,78,80,24,83,unrepaired
Defects4J,0.06097561,9.62195122,8.804878049,0.06097561,0.56097561,0.195121951,0,11.5,9.792682927,1.426829268,0.268292683,0.012195122,0.268292683,0.256097561,0.012195122,0,19.49795918,2.453061224,0.265306122,6.681632653,44.03265306,367.1020408,2.024489796,4.714285714,16.67755102,1.033724263,713.2816327,0.345937699,0.595918367,0.585240747,0.355297356,0.673469388,1.934693878,27.38183628,40.47755102,6.195918367,1.004081633,1.787561521,0,0,19,17,0,0,15,2,0,0,2,2,0,0,0,1,0,0,12,0,12,0,12,0,2,12,3,0,0,0,0,0,1,0,0,0,25,14,14,1,1,3,6,25,25,25,1,25,25,4,1,0,0,6,0,10,1,0,0,19,15,17,2,0,0,0,2,3,1,3,2,3,1,0,2,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,15,15,15,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,0,28,28,11,28,unrepaired
