Instance,S1_LOCAL_VAR_NOT_ASSIGNED,S1_LOCAL_VAR_NOT_USED,S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,S4_Field_NOT_USED,S4_Field_NOT_ASSIGNED,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,S6_METHOD_THROWS_EXCEPTION,S7_OBJECT_USED_IN_ASSIGNMENT,S8_PRIMITIVE_USED_IN_ASSIGNMENT,S9_METHOD_CALL_WITH_NORMAL_GUARD,S10_METHOD_CALL_WITH_NULL_GUARD,S11_FAULTY_CLASS_EXCEPTION_TYPE,S12_METHOD_CALL_WITH_TRY_CATCH,S15_HAS_OBJECTIVE_METHOD_CALL,LE1_EXISTS_RELATED_BOOLEAN_EXPRESSION,LE2_IS_BOOLEAN_METHOD_PARAM_TYPE_VAR,LE3_IS_COMPATIBLE_VAR_NOT_INCLUDED,LE4_EXISTS_LOCAL_UNUSED_VARIABLES,LE5_COMPLEX_REFERENCE,LE6_HAS_NEGATION,LE7_SIMPLE_VAR_OR_METHOD_IN_LOGIC,LE8_SCOPE_VAR_USED_OTHER_BOOLEXPER,LE9_NORMAL_CHECK,LE9_NULL_CHECK,LE9_MIX_CHECK,LE10_ATOMIC_EXPRESSION_SAME_INVOCATION_TARGET,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_LEFT,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_RIGHT,LE10_ATOMIC_EXPRESSION_MULTIPLE_VAR_AS_BOOLEAN,LE10_ATOMIC_EXPRESSION_USED_IN_INVOCATION_COMPARISION_VARIABLE,V1_IS_TYPE_COMPATIBLE_METHOD_CALL_PARAM_RETURN,V2_HAS_VAR_SIM_NAME_COMP_TYPE,V2_HAS_VAR_SIM_NAME,V3_HAS_CONSTANT,V4B_USED_MULTIPLE_AS_PARAMETER,V4_FIRST_TIME_USED_AS_PARAMETER,V5_HAS_VAR_IN_TRANSFORMATION,V6_IS_METHOD_RETURN_TYPE_VAR,V16_IS_METHOD_PARAMETER_TYPE_VAR,V8_VAR_PRIMITIVE,V8_VAR_OBJECT,V9_VAR_TYPE_Similar_Literal,V10_VAR_TYPE_Similar_VAR,V11_VAR_COMPATIBLE_TYPE_IN_CONDITION,V12_VAR_Invocation_VAR_REPLACE_BY_VAR,V13_VAR_Invocation_VAR_REPLACE_BY_INVOCATION,V14_VAR_INSTANCE_OF_CLASS,V15_VAR_LAST_THREE_SAME_TYPE_LOC,V17_VAR_IS_ENUMERATION,V18_Has_Method_Similar_In_Name,V19_With_Special_Name,V1_LOCAL_VAR_NOT_USED,V1_LOCAL_VAR_NOT_ASSIGNED,V2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,V2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,V4_Field_NOT_USED,V4_Field_NOT_ASSIGNED,V7_OBJECT_USED_IN_ASSIGNMENT,V8_PRIMITIVE_USED_IN_ASSIGNMENT,M1_OVERLOADED_METHOD,M2_SIMILAR_METHOD_WITH_SAME_RETURN,M3_ANOTHER_METHOD_WITH_PARAMETER_RETURN_COMP,M4_PARAMETER_RETURN_COMPABILITY,M5_MI_WITH_COMPATIBLE_VAR_TYPE,M6_INV_Invocation_INV_REPLACE_BY_VAR,M7_INV_Invocation_INV_REPLACE_BY_INV,M8_RETURN_PRIMITIVE,M9_RETURN_OBJECTIVE,M10_WRAPTTED_IN_OTHER_CALLS,M11_Satrt_With_Get,M12_Has_Var_Similar_In_Name,M13_Argument_Has_Primitive,M1_LOCAL_VAR_NOT_USED,M1_LOCAL_VAR_NOT_ASSIGNED,M2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,M5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,M2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,M4_Field_NOT_USED,M4_Field_NOT_ASSIGNED,M7_OBJECT_USED_IN_ASSIGNMENT,M8_PRIMITIVE_USED_IN_ASSIGNMENT,M9_METHOD_CALL_WITH_NORMAL_GUARD,M10_METHOD_CALL_WITH_NULL_GUARD,M12_METHOD_CALL_WITH_TRY_CATCH,C1_SAME_TYPE_CONSTANT,C2_SAME_TYPE_CONSTANT_VAR,C2_SAME_TYPE_VAR,C3_TYPEACCESS_ACTUAL_VAR,CON1_OVERLOADED_CONSTRUCTOR,CON2_SIMILAR_CONSTRUCTOR,CON3_WRAPTTED_IN_OTHER_CALLS,CON4_Return_Primitive,CON5_Of_Class,CON6_Argument_Has_Primitive,CON9_METHOD_CALL_WITH_NORMAL_GUARD,CON10_METHOD_CALL_WITH_NULL_GUARD,CON12_METHOD_CALL_WITH_TRY_CATCH,O1_IS_LOGICAL,O1_IS_BIT,O1_IS_COMPARE,O1_IS_SHIFT,O1_IS_MATH,O1_IS_OTHERS,O2_LOGICAL_CONTAIN_NOT,O3_CONTAIN_NULL,O3_CONTAIN_01,O4_COMPARE_IN_CONDITION,O5_IS_MATH_ROOT,Label
Defects4J,6,19,58,6,8,30,3,0,12,20,2,11,0,0,2,37,30,22,4,30,31,3,4,35,8,0,0,1,1,2,1,0,51,11,22,9,2,28,20,91,89,45,60,40,46,10,5,0,6,13,0,31,5,19,6,58,3,6,0,8,30,20,2,6,13,31,0,39,2,3,34,34,19,17,7,29,10,0,31,0,4,4,15,13,0,11,0,2,23,2,17,0,3,1,3,1,1,5,0,0,0,93,3,95,3,69,25,85,88,64,25,69,Arja
Defects4J,6,19,58,6,8,30,3,0,12,20,2,11,0,0,2,37,30,22,4,30,31,3,4,35,8,0,0,1,1,2,1,0,51,11,22,9,2,28,20,91,89,45,60,40,46,10,5,0,6,13,0,31,5,19,6,58,3,6,0,8,30,20,2,6,13,31,0,39,2,3,34,34,19,17,7,29,10,0,31,0,4,4,15,13,0,11,0,2,23,2,17,0,3,1,3,1,1,5,0,0,0,93,3,95,3,69,25,85,88,64,25,69,Nopol
Defects4J,3,6,51,25,3,27,3,0,8,6,2,1,0,0,2,24,25,19,2,20,28,0,3,27,2,0,1,0,2,1,0,0,25,5,14,0,0,26,1,79,79,38,47,27,32,1,4,5,3,2,0,47,0,6,3,51,3,25,0,3,27,6,2,11,11,11,5,17,3,2,37,14,9,9,8,16,2,1,11,0,6,1,9,2,0,1,0,2,9,4,9,0,1,3,6,0,3,6,0,0,0,73,34,84,8,85,39,60,77,69,9,85,Unrepaired
Defects4J,4,20,46,14,9,26,2,0,26,19,2,6,3,0,2,36,26,21,3,22,27,4,5,31,5,0,3,1,0,1,2,3,47,8,23,8,0,36,15,89,87,38,66,31,52,18,9,0,3,24,0,34,5,20,4,46,2,14,0,9,26,19,2,6,18,29,5,48,0,1,42,31,15,17,6,32,13,2,29,0,9,5,14,13,0,6,3,2,27,0,21,3,0,1,2,3,1,4,0,0,0,93,4,95,3,91,35,91,60,74,18,91,GenProg
Defects4J,4,20,46,14,9,26,2,0,26,19,2,6,3,0,2,36,26,21,3,22,27,4,5,31,5,0,3,1,0,1,2,3,47,8,23,8,0,36,15,89,87,38,66,31,52,18,9,0,3,24,0,34,5,20,4,46,2,14,0,9,26,19,2,6,18,29,5,48,0,1,42,31,15,17,6,32,13,2,29,0,9,5,14,13,0,6,3,2,27,0,21,3,0,1,2,3,1,4,0,0,0,93,4,95,3,91,35,91,60,74,18,91,Kali
Defects4J,4,20,46,14,9,26,2,0,26,19,2,6,3,0,2,36,26,21,3,22,27,4,5,31,5,0,3,1,0,1,2,3,47,8,23,8,0,36,15,89,87,38,66,31,52,18,9,0,3,24,0,34,5,20,4,46,2,14,0,9,26,19,2,6,18,29,5,48,0,1,42,31,15,17,6,32,13,2,29,0,9,5,14,13,0,6,3,2,27,0,21,3,0,1,2,3,1,4,0,0,0,93,4,95,3,91,35,91,60,74,18,91,RSRepair
Defects4J,4,20,46,14,9,26,2,0,26,19,2,6,3,0,2,36,26,21,3,22,27,4,5,31,5,0,3,1,0,1,2,3,47,8,23,8,0,36,15,89,87,38,66,31,52,18,9,0,3,24,0,34,5,20,4,46,2,14,0,9,26,19,2,6,18,29,5,48,0,1,42,31,15,17,6,32,13,2,29,0,9,5,14,13,0,6,3,2,27,0,21,3,0,1,2,3,1,4,0,0,0,93,4,95,3,91,35,91,60,74,18,91,Arja
Defects4J,6,14,52,11,10,22,2,0,26,15,3,7,2,0,2,31,27,18,7,29,28,4,7,34,6,0,2,1,1,2,2,1,49,9,23,11,0,31,19,87,86,54,50,44,58,15,6,0,3,18,0,30,5,14,6,52,2,11,0,10,22,15,3,8,16,29,1,48,1,2,50,19,15,10,8,37,8,2,29,0,8,5,13,10,0,7,2,2,35,2,29,3,0,1,2,4,1,5,0,0,0,94,6,95,6,93,24,91,61,75,20,93,Nopol
Defects4J,5,17,47,14,9,21,1,0,26,17,4,4,0,0,2,30,28,24,6,29,31,4,7,35,8,0,1,2,0,1,2,1,49,9,23,14,0,42,21,88,90,40,68,33,57,21,6,0,2,26,3,30,5,17,5,47,1,14,0,9,21,17,4,6,16,30,1,47,2,2,51,23,15,10,9,31,10,3,26,0,7,5,13,10,0,4,0,2,27,1,22,3,0,1,2,3,1,4,0,0,0,95,3,100,3,89,18,93,61,64,21,89,jMutRepair
Defects4J,5,17,47,14,9,21,1,0,26,17,4,4,0,0,2,30,28,24,6,29,31,4,7,35,8,0,1,2,0,1,2,1,49,9,23,14,0,42,21,88,90,40,68,33,57,21,6,0,2,26,3,30,5,17,5,47,1,14,0,9,21,17,4,6,16,30,1,47,2,2,51,23,15,10,9,31,10,3,26,0,7,5,13,10,0,4,0,2,27,1,22,3,0,1,2,3,1,4,0,0,0,95,3,100,3,89,18,93,61,64,21,89,jMutRepair
Defects4J,5,17,47,14,9,21,1,0,26,17,4,4,0,0,2,30,28,24,6,29,31,4,7,35,8,0,1,2,0,1,2,1,49,9,23,14,0,42,21,88,90,40,68,33,57,21,6,0,2,26,3,30,5,17,5,47,1,14,0,9,21,17,4,6,16,30,1,47,2,2,51,23,15,10,9,31,10,3,26,0,7,5,13,10,0,4,0,2,27,1,22,3,0,1,2,3,1,4,0,0,0,95,3,100,3,89,18,93,61,64,21,89,jKali
Defects4J,5,17,47,14,9,21,1,0,26,17,4,4,0,0,2,30,28,24,6,29,31,4,7,35,8,0,1,2,0,1,2,1,49,9,23,14,0,42,21,88,90,40,68,33,57,21,6,0,2,26,3,30,5,17,5,47,1,14,0,9,21,17,4,6,16,30,1,47,2,2,51,23,15,10,9,31,10,3,26,0,7,5,13,10,0,4,0,2,27,1,22,3,0,1,2,3,1,4,0,0,0,95,3,100,3,89,18,93,61,64,21,89,jGenProg
Defects4J,5,17,47,14,9,21,1,0,26,17,4,4,0,0,2,30,28,24,6,29,31,4,7,35,8,0,1,2,0,1,2,1,49,9,23,14,0,42,21,88,90,40,68,33,57,21,6,0,2,26,3,30,5,17,5,47,1,14,0,9,21,17,4,6,16,30,1,47,2,2,51,23,15,10,9,31,10,3,26,0,7,5,13,10,0,4,0,2,27,1,22,3,0,1,2,3,1,4,0,0,0,95,3,100,3,89,18,93,61,64,21,89,GenProg
Defects4J,5,17,47,14,9,21,1,0,26,17,4,4,0,0,2,30,28,24,6,29,31,4,7,35,8,0,1,2,0,1,2,1,49,9,23,14,0,42,21,88,90,40,68,33,57,21,6,0,2,26,3,30,5,17,5,47,1,14,0,9,21,17,4,6,16,30,1,47,2,2,51,23,15,10,9,31,10,3,26,0,7,5,13,10,0,4,0,2,27,1,22,3,0,1,2,3,1,4,0,0,0,95,3,100,3,89,18,93,61,64,21,89,Kali
Defects4J,5,17,47,14,9,21,1,0,26,17,4,4,0,0,2,30,28,24,6,29,31,4,7,35,8,0,1,2,0,1,2,1,49,9,23,14,0,42,21,88,90,40,68,33,57,21,6,0,2,26,3,30,5,17,5,47,1,14,0,9,21,17,4,6,16,30,1,47,2,2,51,23,15,10,9,31,10,3,26,0,7,5,13,10,0,4,0,2,27,1,22,3,0,1,2,3,1,4,0,0,0,95,3,100,3,89,18,93,61,64,21,89,RSRepair
Defects4J,5,17,47,14,9,21,1,0,26,17,4,4,0,0,2,30,28,24,6,29,31,4,7,35,8,0,1,2,0,1,2,1,49,9,23,14,0,42,21,88,90,40,68,33,57,21,6,0,2,26,3,30,5,17,5,47,1,14,0,9,21,17,4,6,16,30,1,47,2,2,51,23,15,10,9,31,10,3,26,0,7,5,13,10,0,4,0,2,27,1,22,3,0,1,2,3,1,4,0,0,0,95,3,100,3,89,18,93,61,64,21,89,DynaMoth
Defects4J,5,17,47,14,9,21,1,0,26,17,4,4,0,0,2,30,28,24,6,29,31,4,7,35,8,0,1,2,0,1,2,1,49,9,23,14,0,42,21,88,90,40,68,33,57,21,6,0,2,26,3,30,5,17,5,47,1,14,0,9,21,17,4,6,16,30,1,47,2,2,51,23,15,10,9,31,10,3,26,0,7,5,13,10,0,4,0,2,27,1,22,3,0,1,2,3,1,4,0,0,0,95,3,100,3,89,18,93,61,64,21,89,Arja
Defects4J,4,10,52,25,3,24,0,0,0,10,1,0,1,0,2,25,28,25,0,21,32,1,2,29,1,0,1,0,2,1,1,0,25,4,15,2,0,27,3,80,80,32,54,22,28,0,6,6,3,2,1,41,0,10,4,52,0,25,0,3,24,10,1,20,15,7,6,24,2,1,43,15,18,12,5,21,4,2,14,0,6,1,10,3,0,0,1,2,16,4,13,0,1,1,4,0,3,6,0,0,0,76,13,89,8,89,18,60,80,71,15,89,Unrepaired
Defects4J,6,14,40,7,8,25,6,0,15,16,4,6,2,0,3,28,33,23,5,27,35,3,7,35,7,0,0,0,2,2,1,0,37,4,17,10,0,25,25,88,84,50,52,43,41,10,4,0,2,12,0,36,3,14,6,40,6,7,0,8,25,16,4,9,13,21,1,35,0,1,38,23,9,18,6,25,6,4,19,2,4,4,12,8,0,6,2,3,22,1,17,0,2,1,3,2,1,5,0,0,0,83,9,93,9,83,34,80,80,75,25,83,DynaMoth
Defects4J,7,18,41,9,11,28,2,0,26,16,2,4,1,0,2,35,28,23,3,25,29,4,4,34,5,0,2,1,0,1,2,2,38,7,19,8,0,31,14,85,83,38,62,31,45,12,6,0,2,17,0,34,5,18,7,41,2,9,0,11,28,16,2,5,13,22,1,43,0,1,45,25,12,14,5,32,11,5,26,0,7,7,17,10,0,4,1,2,28,0,21,3,0,1,2,3,1,4,0,0,0,91,3,92,3,90,33,89,58,74,22,90,Unrepaired
Defects4J,6,16,42,8,8,27,3,0,13,18,3,6,1,0,2,29,31,21,5,29,33,3,6,35,7,0,1,1,1,2,1,0,41,7,18,9,0,25,25,88,84,48,56,41,45,12,4,0,3,17,0,38,5,16,6,42,3,8,0,8,27,18,3,6,11,21,1,37,1,2,39,22,11,16,7,24,8,4,22,0,5,4,12,10,0,6,1,2,23,1,18,0,3,1,4,2,1,6,0,0,0,83,6,93,6,83,39,75,80,75,23,83,DynaMoth
Defects4J,6,16,42,8,8,27,3,0,13,18,3,6,1,0,2,29,31,21,5,29,33,3,6,35,7,0,1,1,1,2,1,0,41,7,18,9,0,25,25,88,84,48,56,41,45,12,4,0,3,17,0,38,5,16,6,42,3,8,0,8,27,18,3,6,11,21,1,37,1,2,39,22,11,16,7,24,8,4,22,0,5,4,12,10,0,6,1,2,23,1,18,0,3,1,4,2,1,6,0,0,0,83,6,93,6,83,39,75,80,75,23,83,Nopol
Defects4J,13,26,56,28,0,7,2,0,0,22,2,17,1,0,0,41,38,31,1,13,38,1,4,39,7,0,0,2,1,0,0,0,44,8,45,16,0,33,30,92,89,35,74,28,35,8,12,8,2,18,0,13,4,26,13,56,2,28,0,0,7,22,2,0,1,0,7,31,5,3,39,34,37,40,1,15,16,10,39,0,20,0,3,15,0,17,1,0,12,0,4,0,4,0,4,0,0,4,0,0,0,100,3,100,3,100,3,100,100,100,30,100,DynaMoth
Defects4J,3,8,54,26,3,26,3,0,0,9,2,0,1,0,2,20,26,24,1,21,30,0,2,27,1,0,1,0,2,1,0,0,25,5,15,2,0,25,2,81,81,30,57,22,29,1,4,5,3,2,1,43,0,8,3,54,3,26,0,3,26,9,2,16,14,7,5,20,2,1,42,12,17,12,5,16,2,1,12,0,5,1,11,2,0,0,1,2,17,6,14,0,1,1,4,0,3,6,0,0,0,76,26,89,8,89,31,60,80,84,14,89,Unrepaired
Defects4J,7,15,45,8,9,28,2,0,26,15,2,6,1,0,3,40,24,19,3,20,25,3,5,29,7,0,1,1,0,1,2,1,40,7,19,11,0,33,15,86,84,42,61,33,45,12,6,1,2,15,0,31,6,15,7,45,2,8,0,9,28,15,2,8,19,27,2,43,0,4,51,23,19,15,5,35,8,4,29,0,6,5,15,9,0,6,1,3,29,1,22,3,0,1,2,5,1,5,0,0,0,94,3,95,3,86,21,81,61,70,18,86,GenProg
Defects4J,7,15,45,8,9,28,2,0,26,15,2,6,1,0,3,40,24,19,3,20,25,3,5,29,7,0,1,1,0,1,2,1,40,7,19,11,0,33,15,86,84,42,61,33,45,12,6,1,2,15,0,31,6,15,7,45,2,8,0,9,28,15,2,8,19,27,2,43,0,4,51,23,19,15,5,35,8,4,29,0,6,5,15,9,0,6,1,3,29,1,22,3,0,1,2,5,1,5,0,0,0,94,3,95,3,86,21,81,61,70,18,86,Kali
Defects4J,7,15,45,8,9,28,2,0,26,15,2,6,1,0,3,40,24,19,3,20,25,3,5,29,7,0,1,1,0,1,2,1,40,7,19,11,0,33,15,86,84,42,61,33,45,12,6,1,2,15,0,31,6,15,7,45,2,8,0,9,28,15,2,8,19,27,2,43,0,4,51,23,19,15,5,35,8,4,29,0,6,5,15,9,0,6,1,3,29,1,22,3,0,1,2,5,1,5,0,0,0,94,3,95,3,86,21,81,61,70,18,86,RSRepair
Defects4J,7,15,45,8,9,28,2,0,26,15,2,6,1,0,3,40,24,19,3,20,25,3,5,29,7,0,1,1,0,1,2,1,40,7,19,11,0,33,15,86,84,42,61,33,45,12,6,1,2,15,0,31,6,15,7,45,2,8,0,9,28,15,2,8,19,27,2,43,0,4,51,23,19,15,5,35,8,4,29,0,6,5,15,9,0,6,1,3,29,1,22,3,0,1,2,5,1,5,0,0,0,94,3,95,3,86,21,81,61,70,18,86,Arja
Defects4J,5,17,43,12,9,26,2,0,26,16,2,6,2,0,2,36,25,20,4,23,26,4,5,31,5,0,3,1,0,1,2,2,41,9,22,11,1,32,16,85,83,44,58,32,48,13,7,0,4,17,0,31,5,17,5,43,2,12,0,9,26,16,2,7,16,25,1,45,2,3,49,24,16,17,6,35,10,2,28,0,9,5,14,10,0,6,2,2,31,1,22,3,0,1,2,3,1,4,0,0,0,91,9,93,9,91,31,88,59,73,19,91,DynaMoth
Defects4J,5,17,43,12,9,26,2,0,26,16,2,6,2,0,2,36,25,20,4,23,26,4,5,31,5,0,3,1,0,1,2,2,41,9,22,11,1,32,16,85,83,44,58,32,48,13,7,0,4,17,0,31,5,17,5,43,2,12,0,9,26,16,2,7,16,25,1,45,2,3,49,24,16,17,6,35,10,2,28,0,9,5,14,10,0,6,2,2,31,1,22,3,0,1,2,3,1,4,0,0,0,91,9,93,9,91,31,88,59,73,19,91,Nopol
Defects4J,6,17,50,16,9,24,1,0,26,16,3,7,0,0,4,32,25,21,4,27,26,3,5,31,5,0,2,1,0,1,2,1,50,8,18,10,0,35,17,88,86,43,60,32,56,15,7,0,4,23,0,30,5,17,6,50,1,16,0,9,24,16,3,6,17,29,2,46,2,3,51,21,16,12,5,33,9,2,29,0,10,5,14,9,0,7,0,4,29,2,23,3,0,1,2,3,1,4,0,0,0,94,22,95,22,91,24,91,61,75,20,91,DynaMoth
Defects4J,6,17,50,16,9,24,1,0,26,16,3,7,0,0,4,32,25,21,4,27,26,3,5,31,5,0,2,1,0,1,2,1,50,8,18,10,0,35,17,88,86,43,60,32,56,15,7,0,4,23,0,30,5,17,6,50,1,16,0,9,24,16,3,6,17,29,2,46,2,3,51,21,16,12,5,33,9,2,29,0,10,5,14,9,0,7,0,4,29,2,23,3,0,1,2,3,1,4,0,0,0,94,22,95,22,91,24,91,61,75,20,91,Nopol
Defects4J,7,15,42,9,10,27,1,0,26,14,3,5,1,0,3,35,23,18,3,21,24,3,4,28,6,0,1,1,0,1,2,1,43,8,17,12,0,34,13,86,84,42,62,32,48,12,7,2,4,15,0,34,6,15,7,42,1,9,0,10,27,14,3,8,19,30,2,40,1,5,56,18,17,9,6,35,8,4,26,0,6,5,15,8,0,5,1,3,30,1,23,3,0,1,2,5,1,5,0,0,0,94,5,94,5,91,29,79,60,76,15,91,DynaMoth
Defects4J,7,15,42,9,10,27,1,0,26,14,3,5,1,0,3,35,23,18,3,21,24,3,4,28,6,0,1,1,0,1,2,1,43,8,17,12,0,34,13,86,84,42,62,32,48,12,7,2,4,15,0,34,6,15,7,42,1,9,0,10,27,14,3,8,19,30,2,40,1,5,56,18,17,9,6,35,8,4,26,0,6,5,15,8,0,5,1,3,30,1,23,3,0,1,2,5,1,5,0,0,0,94,5,94,5,91,29,79,60,76,15,91,Nopol
Defects4J,5,16,44,12,9,26,2,0,26,15,2,5,2,0,2,34,25,20,4,23,26,4,6,37,6,0,2,1,0,1,2,1,39,10,22,11,0,34,16,82,80,44,55,34,48,13,6,0,3,16,0,29,6,16,5,44,2,12,0,9,26,15,2,6,14,24,1,42,1,2,49,21,15,13,6,35,10,2,29,0,9,5,13,10,0,5,2,2,35,3,24,3,0,1,2,3,1,5,0,0,0,92,6,94,6,83,23,85,57,69,20,83,Kali
Defects4J,5,16,44,12,9,26,2,0,26,15,2,5,2,0,2,34,25,20,4,23,26,4,6,37,6,0,2,1,0,1,2,1,39,10,22,11,0,34,16,82,80,44,55,34,48,13,6,0,3,16,0,29,6,16,5,44,2,12,0,9,26,15,2,6,14,24,1,42,1,2,49,21,15,13,6,35,10,2,29,0,9,5,13,10,0,5,2,2,35,3,24,3,0,1,2,3,1,5,0,0,0,92,6,94,6,83,23,85,57,69,20,83,Arja
Defects4J,5,16,44,12,9,26,2,0,26,15,2,5,2,0,2,34,25,20,4,23,26,4,6,37,6,0,2,1,0,1,2,1,39,10,22,11,0,34,16,82,80,44,55,34,48,13,6,0,3,16,0,29,6,16,5,44,2,12,0,9,26,15,2,6,14,24,1,42,1,2,49,21,15,13,6,35,10,2,29,0,9,5,13,10,0,5,2,2,35,3,24,3,0,1,2,3,1,5,0,0,0,92,6,94,6,83,23,85,57,69,20,83,Nopol
Defects4J,13,13,51,33,1,11,8,1,7,9,5,13,5,0,3,34,30,28,4,13,32,1,3,32,4,0,1,0,1,0,0,0,24,15,30,8,0,23,13,84,84,32,57,21,44,14,6,4,6,9,0,19,8,13,13,51,8,33,1,1,11,9,5,16,23,15,1,28,5,6,53,17,19,17,4,22,5,7,24,1,12,1,2,4,0,13,5,3,22,8,9,0,0,1,0,3,1,2,0,0,0,95,45,97,45,61,46,66,82,71,27,61,Kali
Defects4J,13,13,51,33,1,11,8,1,7,9,5,13,5,0,3,34,30,28,4,13,32,1,3,32,4,0,1,0,1,0,0,0,24,15,30,8,0,23,13,84,84,32,57,21,44,14,6,4,6,9,0,19,8,13,13,51,8,33,1,1,11,9,5,16,23,15,1,28,5,6,53,17,19,17,4,22,5,7,24,1,12,1,2,4,0,13,5,3,22,8,9,0,0,1,0,3,1,2,0,0,0,95,45,97,45,61,46,66,82,71,27,61,DynaMoth
Defects4J,13,13,51,33,1,11,8,1,7,9,5,13,5,0,3,34,30,28,4,13,32,1,3,32,4,0,1,0,1,0,0,0,24,15,30,8,0,23,13,84,84,32,57,21,44,14,6,4,6,9,0,19,8,13,13,51,8,33,1,1,11,9,5,16,23,15,1,28,5,6,53,17,19,17,4,22,5,7,24,1,12,1,2,4,0,13,5,3,22,8,9,0,0,1,0,3,1,2,0,0,0,95,45,97,45,61,46,66,82,71,27,61,Arja
Defects4J,13,13,51,33,1,11,8,1,7,9,5,13,5,0,3,34,30,28,4,13,32,1,3,32,4,0,1,0,1,0,0,0,24,15,30,8,0,23,13,84,84,32,57,21,44,14,6,4,6,9,0,19,8,13,13,51,8,33,1,1,11,9,5,16,23,15,1,28,5,6,53,17,19,17,4,22,5,7,24,1,12,1,2,4,0,13,5,3,22,8,9,0,0,1,0,3,1,2,0,0,0,95,45,97,45,61,46,66,82,71,27,61,Nopol
Defects4J,5,17,48,16,9,26,3,1,26,16,3,6,2,0,2,34,24,19,4,21,26,3,5,32,5,0,2,1,0,1,2,1,43,9,21,10,0,32,16,86,84,49,55,37,51,14,6,0,4,17,0,31,9,17,5,48,3,16,1,9,26,16,3,7,16,25,1,45,2,3,51,21,15,13,6,36,11,2,29,0,9,5,13,11,0,6,2,2,33,1,22,3,0,1,2,3,1,4,0,0,0,93,12,96,12,89,29,89,62,74,19,89,Kali
Defects4J,5,17,48,16,9,26,3,1,26,16,3,6,2,0,2,34,24,19,4,21,26,3,5,32,5,0,2,1,0,1,2,1,43,9,21,10,0,32,16,86,84,49,55,37,51,14,6,0,4,17,0,31,9,17,5,48,3,16,1,9,26,16,3,7,16,25,1,45,2,3,51,21,15,13,6,36,11,2,29,0,9,5,13,11,0,6,2,2,33,1,22,3,0,1,2,3,1,4,0,0,0,93,12,96,12,89,29,89,62,74,19,89,DynaMoth
Defects4J,5,17,48,16,9,26,3,1,26,16,3,6,2,0,2,34,24,19,4,21,26,3,5,32,5,0,2,1,0,1,2,1,43,9,21,10,0,32,16,86,84,49,55,37,51,14,6,0,4,17,0,31,9,17,5,48,3,16,1,9,26,16,3,7,16,25,1,45,2,3,51,21,15,13,6,36,11,2,29,0,9,5,13,11,0,6,2,2,33,1,22,3,0,1,2,3,1,4,0,0,0,93,12,96,12,89,29,89,62,74,19,89,Arja
Defects4J,5,17,48,16,9,26,3,1,26,16,3,6,2,0,2,34,24,19,4,21,26,3,5,32,5,0,2,1,0,1,2,1,43,9,21,10,0,32,16,86,84,49,55,37,51,14,6,0,4,17,0,31,9,17,5,48,3,16,1,9,26,16,3,7,16,25,1,45,2,3,51,21,15,13,6,36,11,2,29,0,9,5,13,11,0,6,2,2,33,1,22,3,0,1,2,3,1,4,0,0,0,93,12,96,12,89,29,89,62,74,19,89,Nopol
Defects4J,3,8,54,26,3,26,3,0,0,9,2,0,1,0,2,20,26,24,1,21,30,0,2,27,1,0,1,0,2,1,0,0,25,5,15,2,0,25,2,81,81,30,57,22,29,1,4,5,3,2,1,43,0,8,3,54,3,26,0,3,26,9,2,16,14,7,5,20,2,1,42,12,17,12,5,16,2,1,12,0,5,1,11,2,0,0,1,2,17,6,14,0,1,1,4,0,3,6,0,0,0,76,26,89,8,89,31,60,80,84,14,89,Unrepaired
Defects4J,13,26,56,28,0,7,2,0,0,22,2,17,1,0,0,41,38,31,1,13,38,1,4,39,7,0,0,2,1,0,0,0,44,8,45,16,0,33,30,92,89,35,74,28,35,8,12,8,2,18,0,13,4,26,13,56,2,28,0,0,7,22,2,0,1,0,7,31,5,3,39,34,37,40,1,15,16,10,39,0,20,0,3,15,0,17,1,0,12,0,4,0,4,0,4,0,0,4,0,0,0,100,3,100,3,100,3,100,100,100,30,100,DynaMoth
Defects4J,6,10,52,42,0,10,11,6,7,11,4,11,3,0,3,32,24,19,4,6,25,0,2,28,2,0,1,1,0,0,0,0,34,3,16,11,1,28,19,86,73,39,55,27,38,15,8,3,4,15,10,35,7,10,6,52,11,42,6,0,10,11,4,17,20,13,0,26,6,5,37,23,20,21,3,26,2,3,17,2,15,0,0,2,0,11,3,3,18,4,5,0,0,1,0,1,1,0,0,0,0,97,49,97,49,54,49,94,97,96,27,54,Kali
