Instance,NoGenSM,NoSM,NoPubSM,NoProSM,NoPriSM,NoDefSM,NoGenM,NoM,NoPubM,NoProM,NoPriM,NoDefM,NoAM,NoPubAM,NoProAM,NoPriAM,NoDefAM,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,Label
Defects4J/Math/83,0.043814433,0.884020619,0.75,0.041237113,0.092783505,0,0.453608247,6.417525773,5.414948454,0.541237113,0.432989691,0.028350515,1.845360825,1.793814433,0.051546392,0,0,9.599637276,1.134679884,0.335643835,9.078085017,18.46016248,68.00054657,4.375965815,4.791210156,8.07701672,1.228609328,330.0122978,0.598044836,1.114581004,0.124149372,0.518276189,0.193833694,0.602345283,31.01360241,unrepaired
Defects4J/Math/77,0.04534005,0.866498741,0.735516373,0.040302267,0.083123426,0.007556675,0.309823678,6.355163728,5.37279597,0.539042821,0.413098237,0.0302267,1.826196474,1.77581864,0.050377834,0,0,9.613830939,1.130486125,0.335760677,9.067358788,18.47847373,68.19191596,4.370350325,4.786114938,8.091591222,1.228348325,329.7077839,0.598340056,1.111616808,0.123201172,0.518517502,0.192777012,0.597495572,30.94795633,unrepaired
Defects4J/Math/48,0.104056437,0.970017637,0.754850088,0.042328042,0.167548501,0.005291005,0.342151675,5.201058201,4.276895944,0.495590829,0.405643739,0.02292769,1.151675485,1.105820106,0.045855379,0,0,9.612406298,1.125081876,0.335726935,9.072268989,18.47575265,68.14861357,4.372843939,4.788699934,8.088910992,1.228740815,329.4912302,0.598008771,1.11370418,0.121917036,0.519080444,0.191237476,0.590645545,30.90234892,unrepaired
Defects4J/Math/70,0.060096154,0.841346154,0.711538462,0.038461538,0.084134615,0.007211538,0.307692308,6.276442308,5.274038462,0.538461538,0.435096154,0.028846154,1.807692308,1.759615385,0.048076923,0,0,9.625765545,1.120974134,0.335735043,9.062276341,18.49187021,68.32680068,4.367509667,4.784014218,8.102408915,1.228608132,329.5127171,0.598102492,1.110574729,0.12095701,0.519347335,0.190143382,0.585753056,30.92692683,repaired
Defects4J/Math/84,0.043814433,0.884020619,0.75,0.041237113,0.092783505,0,0.453608247,6.409793814,5.414948454,0.538659794,0.427835052,0.028350515,1.845360825,1.793814433,0.051546392,0,0,9.641094587,1.117120761,0.335871505,9.05056514,18.50810232,68.72166568,4.36199881,4.777751338,8.118024985,1.228325863,329.2539441,0.598418698,1.107198096,0.120096217,0.51954203,0.189244497,0.581344438,30.86402545,repaired
Defects4J/Math/24,0.090452261,1.001675042,0.752093802,0.043551089,0.177554439,0.028475712,0.385259631,5.608040201,4.742043551,0.407035176,0.435510888,0.023450586,0.91959799,0.886097152,0.033500838,0,0,9.633547359,1.127337489,0.335543891,9.067746169,18.50775648,68.50344472,4.370483198,4.786638234,8.110840324,1.228317448,329.8113137,0.598114224,1.109270282,0.122458867,0.518905779,0.191943572,0.593616722,30.93959265,repaired
Defects4J/Math/23,0.090452261,1.003350084,0.752093802,0.043551089,0.179229481,0.028475712,0.385259631,5.608040201,4.742043551,0.407035176,0.435510888,0.023450586,0.91959799,0.886097152,0.033500838,0,0,9.626249336,1.137248113,0.335226092,9.085520393,18.50767491,68.29150797,4.379267364,4.795812848,8.103870923,1.228306137,330.3568543,0.597818871,1.111280382,0.12475073,0.518288562,0.19456178,0.605521317,31.01310179,unrepaired
Defects4J/Math/4,0.096296296,1.013333333,0.779259259,0.038518519,0.167407407,0.028148148,0.595555556,5.764444444,4.853333333,0.438518519,0.448888889,0.023703704,0.887407407,0.848888889,0.038518519,0,0,9.618333069,1.149126187,0.335040914,9.115828365,18.51152617,68.42668359,4.393907111,4.811410567,8.094476052,1.22738554,330.8781195,0.597950317,1.112450983,0.127488226,0.517518164,0.198290908,0.61930775,31.06785776,repaired
Defects4J/Math/15,0.088141026,1.008012821,0.758012821,0.041666667,0.176282051,0.032051282,0.375,5.556089744,4.676282051,0.424679487,0.432692308,0.022435897,0.881410256,0.849358974,0.032051282,0,0,9.610028353,1.158596209,0.334650503,9.137588462,18.51057085,68.22528074,4.404616793,4.822628536,8.086419753,1.22720548,331.2920322,0.597697605,1.114058,0.129662363,0.516987657,0.200790302,0.630455652,31.1257487,unrepaired
Defects4J/Math/3,0.096011817,1.010339734,0.776957164,0.038404727,0.166912851,0.028064993,0.59379616,5.757754801,4.847858198,0.438700148,0.447562777,0.023633678,0.88478582,0.846381093,0.038404727,0,0,9.602347006,1.169774073,0.334525115,9.166308401,18.5140601,68.35325729,4.418490897,4.837398552,8.077363457,1.226373742,331.7744681,0.597809519,1.115091029,0.132271965,0.516271373,0.204343058,0.643430577,31.17957418,unrepaired
Defects4J/Math/12,0.099533437,0.99066874,0.746500778,0.040435459,0.177293935,0.026438569,0.410575428,5.561430793,4.65785381,0.427682737,0.452566096,0.023328149,0.849144635,0.813374806,0.035769829,0,0,9.589474138,1.180350862,0.334397859,9.188895842,18.50849103,68.10282027,4.429363658,4.849125003,8.063116328,1.225549681,332.0751354,0.597882757,1.116436139,0.13471301,0.515665787,0.207647325,0.655740889,31.2223519,unrepaired
Defects4J/Math/85,0.044041451,0.888601036,0.75388601,0.041450777,0.093264249,0,0.445595855,6.357512953,5.367875648,0.541450777,0.419689119,0.028497409,1.839378238,1.79015544,0.049222798,0,0,9.602923238,1.176421494,0.334524599,9.177427294,18.52213829,68.45864452,4.423955146,4.843009694,8.076911554,1.225427479,331.8069721,0.598151746,1.113398532,0.133832518,0.515885177,0.206638276,0.651158809,31.16440836,repaired
Defects4J/Math/71,0.058679707,0.855745721,0.723716381,0.039119804,0.085574572,0.007334963,0.303178484,6.320293399,5.325183374,0.547677262,0.41809291,0.029339853,1.833740831,1.784841076,0.048899756,0,0,9.615363401,1.172387458,0.334570835,9.167211167,18.53678561,68.62128219,4.418600704,4.838134838,8.089524375,1.225296654,331.4307141,0.598273604,1.110611396,0.132899245,0.516132517,0.205566634,0.646399932,31.10963754,repaired
Defects4J/Math/76,0.045226131,0.869346734,0.738693467,0.040201005,0.082914573,0.007537688,0.309045226,6.349246231,5.369346734,0.537688442,0.412060302,0.030150754,1.826633166,1.77638191,0.050251256,0,0,9.627356109,1.168482834,0.334672669,9.157228206,18.55164507,68.78237546,4.413412992,4.833347358,8.101901717,1.225118826,331.1588691,0.59851155,1.108086503,0.132012569,0.516363379,0.204560754,0.641871424,31.05235787,repaired
Defects4J/Math/82,0.043814433,0.884020619,0.75,0.041237113,0.092783505,0,0.453608247,6.417525773,5.414948454,0.541237113,0.432989691,0.028350515,1.845360825,1.793814433,0.051546392,0,0,9.640848009,1.164719139,0.334800935,9.146231533,18.56552041,69.12695101,4.408229697,4.827476838,8.1155997,1.224899698,330.9197479,0.598785523,1.105145647,0.131168224,0.51655831,0.203655788,0.637551123,30.99631528,repaired
Defects4J/Math/49,0.104424779,0.971681416,0.753982301,0.042477876,0.169911504,0.005309735,0.348672566,5.309734513,4.37699115,0.502654867,0.407079646,0.02300885,1.242477876,1.198230088,0.044247788,0,0,9.641329676,1.159713773,0.334769967,9.148949333,18.56437012,69.13861794,4.40960551,4.828965005,8.114944425,1.225348355,330.7868352,0.598463608,1.10694327,0.129972715,0.5170382,0.202235374,0.631307611,30.96322178,repaired
Defects4J/Math/40,0.135888502,1.019163763,0.75261324,0.045296167,0.18466899,0.036585366,0.37630662,5.369337979,4.43902439,0.487804878,0.419860627,0.022648084,1.020905923,0.975609756,0.045296167,0,0,9.633263432,1.15459006,0.334446322,9.146995948,18.55272105,68.96343425,4.408310768,4.828389356,8.105910377,1.225894018,331.1154794,0.597994529,1.108455321,0.128683871,0.516778357,0.200602643,0.624468107,31.01115028,repaired
Defects4J/Math/47,0.104424779,0.973451327,0.757522124,0.042477876,0.168141593,0.005309735,0.343362832,5.228318584,4.300884956,0.497345133,0.407079646,0.02300885,1.157522124,1.111504425,0.046017699,0,0,9.632285461,1.149875221,0.334406698,9.150458863,18.55029383,68.92144985,4.410099018,4.830200451,8.103888263,1.226223886,330.931412,0.597707499,1.110268073,0.127557042,0.517258517,0.199243278,0.618499436,30.97351205,unrepaired
Defects4J/Math/78,0.043256997,0.875318066,0.743002545,0.040712468,0.083969466,0.007633588,0.44783715,6.374045802,5.381679389,0.539440204,0.422391858,0.030534351,1.824427481,1.773536896,0.050890585,0,0,9.644695593,1.146402827,0.334498113,9.139893373,18.5637667,69.24490326,4.405083764,4.824584174,8.116591122,1.226012581,330.7065953,0.597994199,1.107326132,0.126770615,0.517451822,0.198398594,0.61452447,30.92213752,repaired
Defects4J/Math/2,0.094752187,1.008746356,0.778425656,0.037900875,0.164723032,0.027696793,0.590379009,5.702623907,4.800291545,0.437317784,0.441690962,0.023323615,0.88483965,0.84548105,0.039358601,0,0,9.636517262,1.156510974,0.334361675,9.166001847,18.5650115,69.33872394,4.417676996,4.83800672,8.107170227,1.225368255,331.1239119,0.598015654,1.108231318,0.129121295,0.516841421,0.201568057,0.626240396,30.96915977,repaired
Defects4J/Math/13,0.099533437,0.99066874,0.746500778,0.040435459,0.177293935,0.026438569,0.410575428,5.561430793,4.65785381,0.427682737,0.452566096,0.023328149,0.849144635,0.813374806,0.035769829,0,0,9.624486872,1.166195492,0.334249864,9.186236542,18.55921307,69.09962435,4.427426226,4.848501278,8.093970258,1.224643658,331.4027767,0.598078368,1.109538378,0.131357717,0.516289607,0.204573619,0.637537759,31.01058547,unrepaired
Defects4J/Math/5,0.096822995,1.039334342,0.794251135,0.039334342,0.177004539,0.028744327,0.60816944,5.774583964,4.871406959,0.441754917,0.437216339,0.024205749,0.904689864,0.865355522,0.039334342,0,0,9.619321976,1.175687277,0.334109163,9.209989126,18.5630616,69.22303833,4.438865254,4.860789439,8.087586088,1.223921821,331.8837019,0.598124092,1.110880058,0.133559696,0.515681848,0.207566248,0.648682679,31.06117176,repaired
Defects4J/Math/14,0.099533437,0.99066874,0.746500778,0.040435459,0.177293935,0.026438569,0.410575428,5.561430793,4.65785381,0.427682737,0.452566096,0.023328149,0.849144635,0.813374806,0.035769829,0,0,9.607880384,1.184822268,0.334004138,9.228982509,18.5574196,68.99243935,4.448015798,4.870641339,8.075042317,1.223238504,332.1438781,0.59818347,1.112112093,0.135669075,0.515162295,0.210400602,0.659337973,31.10027336,unrepaired
Defects4J/Math/22,0.090452261,1.003350084,0.752093802,0.043551089,0.179229481,0.028475712,0.385259631,5.606365159,4.740368509,0.407035176,0.435510888,0.023450586,0.91959799,0.886097152,0.033500838,0,0,9.602296587,1.192106877,0.333766885,9.241866255,18.55669931,68.81584571,4.454412011,4.877273825,8.069845222,1.22329078,332.5555473,0.597944884,1.113695907,0.13735504,0.514710627,0.212285624,0.668128356,31.15759739,repaired
Defects4J/Math/25,0.119932432,0.998310811,0.744932432,0.043918919,0.180743243,0.028716216,0.39527027,5.535472973,4.668918919,0.405405405,0.4375,0.023648649,0.929054054,0.89527027,0.033783784,0,0,9.596606871,1.19908929,0.333510824,9.245818262,18.55296256,68.64761398,4.4561629,4.879624699,8.064172007,1.223340452,332.9551255,0.597707362,1.11530764,0.138965045,0.514338627,0.2140903,0.676716303,31.21279525,unrepaired
Defects4J/Time/20,0.224358974,2.762820513,2.269230769,0.019230769,0.346153846,0.128205128,0.288461538,14.55769231,12.86538462,0.416666667,0.58974359,0.685897436,2.307692308,2.185897436,0.032051282,0,0.08974359,22.94230769,0.435897436,0.602564103,15.22435897,45.46794872,438.6025641,7.794871795,8.391025641,19.26923077,1.099774283,337.5,0.593641914,2.256410256,0.01048951,0.347704156,0.115384615,0.115384615,13.06752215,unrepaired
Defects4J/Time/18,0.224358974,2.762820513,2.269230769,0.019230769,0.346153846,0.128205128,0.288461538,14.55769231,12.86538462,0.416666667,0.58974359,0.685897436,2.307692308,2.185897436,0.032051282,0,0.08974359,22.94230769,0.435897436,0.602564103,15.22435897,45.46794872,438.6025641,7.794871795,8.391025641,19.26923077,1.099774283,337.5,0.593641914,2.256410256,0.01048951,0.347704156,0.115384615,0.115384615,13.06752215,unrepaired
Defects4J/Time/27,0.224358974,2.435897436,1.948717949,0.019230769,0.346153846,0.121794872,0.288461538,14.42948718,12.76923077,0.416666667,0.557692308,0.685897436,2.307692308,2.185897436,0.032051282,0,0.08974359,22.78418803,0.435897436,0.602564103,15.16452991,45.15384615,428.792735,7.758547009,8.35042735,19.12820513,1.099408334,335.3782051,0.593428238,2.252136752,0.01048951,0.348756945,0.115384615,0.115384615,13.04449028,unrepaired
Defects4J/Time/9,0.222929936,2.796178344,2.292993631,0.01910828,0.356687898,0.127388535,0.286624204,14.47770701,12.80254777,0.414012739,0.579617834,0.681528662,2.292993631,2.171974522,0.031847134,0,0.089171975,22.8064,0.4432,0.6016,15.1664,45.1936,431.064,7.7616,8.3552,19.1504,1.100180969,336.1264,0.594146632,2.2496,0.011933597,0.348847001,0.1152,0.1152,13.07302649,unrepaired
Defects4J/Time/11,0.222929936,2.796178344,2.292993631,0.01910828,0.356687898,0.127388535,0.286624204,14.47133758,12.79617834,0.414012739,0.579617834,0.681528662,2.292993631,2.171974522,0.031847134,0,0.089171975,22.81841432,0.447570332,0.601023018,15.16624041,45.21611253,432.3900256,7.76342711,8.356777494,19.16240409,1.100523196,336.5537084,0.59456494,2.248081841,0.012797833,0.34889695,0.115089514,0.115089514,13.09025176,repaired
Defects4J/Time/7,0.222929936,2.796178344,2.292993631,0.01910828,0.356687898,0.127388535,0.280254777,14.48407643,12.8089172,0.414012739,0.579617834,0.681528662,2.292993631,2.171974522,0.031847134,0,0.089171975,22.82747604,0.450479233,0.600638978,15.16719915,45.23109691,433.3067093,7.764643237,8.358892439,19.171459,1.100843988,337.0596379,0.594853049,2.247071353,0.013373069,0.348933484,0.115015974,0.115015974,13.10944454,unrepaired
Defects4J/Time/16,0.224358974,2.762820513,2.269230769,0.019230769,0.346153846,0.128205128,0.288461538,14.56410256,12.87820513,0.416666667,0.583333333,0.685897436,2.307692308,2.185897436,0.032051282,0,0.08974359,22.84474886,0.448401826,0.600913242,15.17716895,45.26484018,434.2082192,7.769863014,8.364383562,19.18721461,1.100689628,337.2648402,0.594680504,2.248401826,0.012962261,0.348830902,0.115068493,0.115068493,13.10725256,unrepaired
Defects4J/Time/6,0.222929936,2.719745223,2.292993631,0.01910828,0.280254777,0.127388535,0.280254777,14.49681529,12.81528662,0.414012739,0.585987261,0.681528662,2.292993631,2.171974522,0.031847134,0,0.089171975,22.84025559,0.450479233,0.600638978,15.17492013,45.29472843,434.2004792,7.768370607,8.365015974,19.19169329,1.101753595,336.8107029,0.59414146,2.200479233,0.013373069,0.348875448,0.115015974,0.115015974,13.11067922,unrepaired
Defects4J/Time/17,0.224358974,2.762820513,2.269230769,0.019230769,0.346153846,0.128205128,0.288461538,14.55128205,12.86538462,0.416666667,0.583333333,0.685897436,2.307692308,2.185897436,0.032051282,0,0.08974359,22.85085227,0.448863636,0.600852273,15.18181818,45.3125,434.6825284,7.772017045,8.368607955,19.20028409,1.101541125,336.9211648,0.594086113,2.206676136,0.013053584,0.348802649,0.115056818,0.115056818,13.10708118,unrepaired
Defects4J/Time/1,0.229299363,2.72611465,2.299363057,0.01910828,0.280254777,0.127388535,0.280254777,14.54140127,12.85987261,0.414012739,0.585987261,0.681528662,2.292993631,2.171974522,0.031847134,0,0.089171975,22.85559105,0.450479233,0.600638978,15.18722045,45.34952077,434.7539936,7.774440895,8.372523962,19.21086262,1.102333909,336.7865815,0.593597361,2.174440895,0.013373069,0.348780763,0.115015974,0.115015974,13.11113305,unrepaired
Defects4J/Time/10,0.222929936,2.796178344,2.292993631,0.01910828,0.356687898,0.127388535,0.286624204,14.47770701,12.80254777,0.414012739,0.579617834,0.681528662,2.292993631,2.171974522,0.031847134,0,0.089171975,22.85714286,0.451800232,0.600464576,15.18583043,45.34610918,435.0348432,7.774099884,8.37224158,19.21138211,1.102293032,336.9285714,0.593837403,2.180603949,0.013634298,0.348811278,0.114982578,0.114982578,13.11541425,unrepaired
Defects4J/Time/19,0.224358974,2.762820513,2.269230769,0.019230769,0.346153846,0.128205128,0.288461538,14.55769231,12.86538462,0.416666667,0.58974359,0.685897436,2.307692308,2.185897436,0.032051282,0,0.08974359,22.86421725,0.450479233,0.600638978,15.18903088,45.35623003,435.3312034,7.775825346,8.373801917,19.21618743,1.102083807,336.9760383,0.593821165,2.186900958,0.013373069,0.348719312,0.115015974,0.115015974,13.11143599,unrepaired
Defects4J/Time/26,0.224358974,2.602564103,2.108974359,0.019230769,0.346153846,0.128205128,0.288461538,14.44871795,12.78846154,0.416666667,0.557692308,0.685897436,2.307692308,2.185897436,0.032051282,0,0.08974359,22.84857424,0.449360865,0.600786627,15.18977384,45.32743363,434.1617502,7.776794494,8.373647984,19.2020649,1.101845315,336.686824,0.593807417,2.191740413,0.013151912,0.348704221,0.115044248,0.115044248,13.10253878,unrepaired
Defects4J/Time/8,0.222929936,2.796178344,2.292993631,0.01910828,0.356687898,0.127388535,0.286624204,14.47770701,12.80254777,0.414012739,0.579617834,0.681528662,2.292993631,2.171974522,0.031847134,0,0.089171975,22.85029667,0.450479233,0.600638978,15.1884984,45.32587859,434.4249201,7.776357827,8.373345504,19.20310361,1.101891089,336.8224555,0.593985173,2.195344592,0.013373069,0.348733688,0.115015974,0.115015974,13.1068522,unrepaired
Defects4J/Time/21,0.224358974,2.762820513,2.269230769,0.019230769,0.346153846,0.128205128,0.288461538,14.55769231,12.86538462,0.416666667,0.58974359,0.685897436,2.307692308,2.185897436,0.032051282,0,0.08974359,22.85641244,0.449510013,0.600766937,15.19088198,45.33532169,434.7025991,7.777588411,8.374520665,19.20749893,1.101750389,336.8500213,0.593962358,2.199403494,0.013181406,0.348665258,0.115040477,0.115040477,13.10074419,unrepaired
Defects4J/Time/24,0.224358974,2.602564103,2.108974359,0.019230769,0.346153846,0.128205128,0.288461538,14.48076923,12.78846154,0.416666667,0.58974359,0.685897436,2.307692308,2.185897436,0.032051282,0,0.08974359,22.84618458,0.448661606,0.600878945,15.19137036,45.31801838,433.9137036,7.778266081,8.374350779,19.19656412,1.101576481,336.6671994,0.593942386,2.202556932,0.013013633,0.348654533,0.115061926,0.115061926,13.0945099,unrepaired
Defects4J/Time/23,0.224358974,2.602564103,2.108974359,0.019230769,0.346153846,0.128205128,0.288461538,14.5,12.80769231,0.416666667,0.58974359,0.685897436,2.307692308,2.185897436,0.032051282,0,0.08974359,22.83828507,0.447912749,0.600977811,15.19180143,45.30424972,433.3098909,7.778864235,8.374200827,19.18804062,1.101423685,336.5359158,0.593924758,2.205340354,0.012865546,0.348645558,0.115080857,0.115080857,13.08934076,unrepaired
Defects4J/Time/4,0.229299363,2.72611465,2.299363057,0.01910828,0.280254777,0.127388535,0.280254777,14.54140127,12.85987261,0.414012739,0.585987261,0.681528662,2.292993631,2.171974522,0.031847134,0,0.089171975,22.84161932,0.448863636,0.600852273,15.19424716,45.32492898,433.4261364,7.779829545,8.376065341,19.19460227,1.101870824,336.4676847,0.593662128,2.1875,0.013053584,0.348642154,0.115056818,0.115056818,13.09224689,unrepaired
Defects4J/Time/15,0.224358974,2.762820513,2.269230769,0.019230769,0.346153846,0.128205128,0.288461538,14.56410256,12.87820513,0.416666667,0.583333333,0.685897436,2.307692308,2.185897436,0.032051282,0,0.08974359,22.84724092,0.448183042,0.600942127,15.19717362,45.33310902,433.7526918,7.781292059,8.377523553,19.19919246,1.101761009,336.5750336,0.593661067,2.191117093,0.012918996,0.348619651,0.115074024,0.115074024,13.09235694,unrepaired
